Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Engine speed [rpm];Engine load [%];Fuel consumption [l/h];Ground speed gearbox [km/h];Ground speed radar [km/h];Coolant temperature [°C];Speed front PTO [rpm];Speed rear PTO [rpm];current gear shift [];Ambient temperature [°C];Parking brake status [];Transverse differential lock status [];All-wheel drive status [];Actual status of creeper []
Oct 16, 2019 7:41:26 AM;A2302888;20.1044434;46.0490134;1451.12;809;27;4.05;0;0;32;0;0;NA;9.28;1;0;Automatic;NA
Oct 16, 2019 7:41:36 AM;A2302888;20.1044446;46.0490049;1451.12;809;26;3.95;0;0;32;0;0;NA;9.28;1;0;Automatic;NA
Oct 16, 2019 7:41:46 AM;A2302888;20.1044471;46.0489974;1451.12;809;26;4.05;0;0;33;0;0;NA;9.28;1;0;Automatic;NA
Oct 16, 2019 7:41:56 AM;A2302888;20.1044412;46.0489935;1451.12;808;27;3.95;0;0;33;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:42:06 AM;A2302888;20.10443;46.048993;1451.13;809;26;4.05;0;0;33;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:42:16 AM;A2302888;20.1044288;46.048998;1451.13;810;26;3.9;0;0;34;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:42:26 AM;A2302888;20.1044294;46.0489985;1451.13;809;27;4.05;0;0;34;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:42:36 AM;A2302888;20.1044275;46.0489945;1451.14;810;26;3.95;0;0;34;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:42:46 AM;A2302888;20.1044286;46.048988;1451.14;811;27;3.9;0;0;34;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:42:56 AM;A2302888;20.104428;46.0489946;1451.14;809;27;3.9;0;0;35;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:43:06 AM;A2302888;20.1044348;46.0490045;1451.14;809;26;3.8;0;0;35;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:43:16 AM;A2302888;20.1044408;46.0490072;1451.15;811;27;3.9;0;0;35;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:43:26 AM;A2302888;20.1044444;46.049004;1451.15;809;26;3.95;0;0;36;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:43:36 AM;A2302888;20.1044489;46.0490093;1451.15;810;25;3.95;0;0;36;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:43:46 AM;A2302888;20.1044498;46.0490088;1451.15;811;26;3.75;0;0;36;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:43:56 AM;A2302888;20.1044527;46.0489971;1451.16;810;26;3.8;0;0;36;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:44:06 AM;A2302888;20.1044583;46.048986;1451.16;809;26;3.95;0;0;37;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:44:16 AM;A2302888;20.1044635;46.0489717;1451.16;810;26;3.8;0;0;37;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:44:26 AM;A2302888;20.1044525;46.0489662;1451.17;809;26;3.95;0;0;37;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:44:36 AM;A2302888;20.1044452;46.0489656;1451.17;810;26;3.8;0;0;37;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:44:46 AM;A2302888;20.1044325;46.0489569;1451.17;810;25;3.7;0;0;38;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:44:56 AM;A2302888;20.1044358;46.048956;1451.17;810;25;3.7;0;0;38;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:45:06 AM;A2302888;20.1044406;46.0489629;1451.18;811;25;3.8;0;0;38;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:45:16 AM;A2302888;20.1044388;46.0489725;1451.18;809;25;3.75;0;0;38;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:45:26 AM;A2302888;20.104427;46.0489805;1451.18;811;25;3.6;0;0;39;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:45:36 AM;A2302888;20.1044345;46.048993;1451.19;810;26;3.8;0;0;39;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:45:46 AM;A2302888;20.1044483;46.0490005;1451.19;810;25;3.75;0;0;39;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:45:56 AM;A2302888;20.1044613;46.0490013;1451.19;811;24;3.7;0;0;39;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:46:06 AM;A2302888;20.1044596;46.0490075;1451.19;809;25;3.75;0;0;39;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:46:16 AM;A2302888;20.1044549;46.0490166;1451.2;809;25;3.65;0;0;40;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:46:26 AM;A2302888;20.1044514;46.0490227;1451.2;811;24;3.65;0;0;40;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:46:36 AM;A2302888;20.1044404;46.0490169;1451.2;810;24;3.6;0;0;40;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:46:46 AM;A2302888;20.1044272;46.0489942;1451.21;810;25;3.85;0;0;40;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:46:58 AM;A2302888;20.104428;46.0489886;1451.21;811;24;3.55;0;0;41;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:47:08 AM;A2302888;20.1044326;46.0489941;1451.21;810;24;3.45;0;0;41;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:47:16 AM;A2302888;20.1044389;46.049002;1451.21;810;22;3.3;0;0;41;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:47:28 AM;A2302888;20.1044503;46.0490091;1451.22;810;23;3.4;0;0;41;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:47:38 AM;A2302888;20.104459;46.0490084;1451.22;811;23;3.35;0;0;41;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:47:46 AM;A2302888;20.1044564;46.0490052;1451.22;810;23;3.45;0;0;42;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:47:58 AM;A2302888;20.1044546;46.0489968;1451.22;809;23;3.3;0;0;42;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:48:08 AM;A2302888;20.1044366;46.0489895;1451.23;809;22;3.25;0;0;42;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:48:18 AM;A2302888;20.1044215;46.0489879;1451.23;811;22;3.05;0;0;42;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:48:28 AM;A2302888;20.1044236;46.0489946;1451.23;811;22;3.25;0;0;43;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:48:38 AM;A2302888;20.1044422;46.0490033;1451.24;810;22;3.1;0;0;43;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:48:48 AM;A2302888;20.104441;46.049006;1451.24;811;21;3.2;0;0;43;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:48:56 AM;A2302888;20.1044377;46.0490074;1451.24;812;21;3.15;0;0;43;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:49:06 AM;A2302888;20.104441;46.0490079;1451.24;810;21;3;0;0;43;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:49:16 AM;A2302888;20.1044352;46.0489937;1451.25;811;22;3.3;0;0;43;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:49:26 AM;A2302888;20.1044283;46.0489818;1451.25;812;21;2.95;0;0;44;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:49:36 AM;A2302888;20.1044262;46.0489783;1451.25;809;22;3.2;0;0;44;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:49:46 AM;A2302888;20.1044318;46.0489716;1451.25;810;21;3;0;0;44;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:49:56 AM;A2302888;20.1044355;46.0489671;1451.26;811;20;3;0;0;44;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:50:08 AM;A2302888;20.104439;46.0489787;1451.26;812;20;2.9;0;0;44;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:50:18 AM;A2302888;20.1044449;46.0489883;1451.26;810;21;3.05;0;0;45;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:50:28 AM;A2302888;20.1044495;46.0489816;1451.27;810;21;3.05;0;0;45;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:50:38 AM;A2302888;20.1044523;46.0489764;1451.27;810;21;3.1;0;0;45;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:50:48 AM;A2302888;20.1044546;46.0489817;1451.27;810;21;3;0;0;45;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:50:58 AM;A2302888;20.1044548;46.0489791;1451.27;810;21;3;0;0;45;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:51:08 AM;A2302888;20.1044536;46.048973;1451.28;810;21;3;0;0;45;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:51:18 AM;A2302888;20.1044498;46.0489705;1451.28;809;21;3;0;0;46;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:51:28 AM;A2302888;20.104445;46.0489686;1451.28;810;20;2.9;0;0;46;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:51:38 AM;A2302888;20.1044356;46.0489737;1451.29;811;19;2.75;0;0;46;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:51:48 AM;A2302888;20.1044376;46.0489874;1451.29;810;20;2.7;0;0;46;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:51:58 AM;A2302888;20.1044421;46.0489915;1451.29;809;20;2.85;0;0;46;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:52:08 AM;A2302888;20.1044442;46.0489934;1451.29;811;20;2.85;0;0;46;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:52:18 AM;A2302888;20.1044427;46.0489904;1451.3;811;19;2.65;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:52:28 AM;A2302888;20.1044417;46.0489857;1451.3;810;20;2.75;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:52:38 AM;A2302888;20.104446;46.048982;1451.3;809;20;2.7;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:52:48 AM;A2302888;20.1044546;46.0489881;1451.31;809;20;2.85;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:52:58 AM;A2302888;20.1044621;46.0489946;1451.31;811;19;2.85;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:53:08 AM;A2302888;20.1044572;46.0489948;1451.31;809;20;2.75;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:53:18 AM;A2302888;20.1044478;46.0489902;1451.31;808;19;2.75;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:53:28 AM;A2302888;20.1044449;46.048992;1451.32;812;20;2.85;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:53:38 AM;A2302888;20.1044428;46.0489969;1451.32;810;19;2.65;0;0;48;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:53:48 AM;A2302888;20.1044405;46.0490014;1451.32;810;19;2.6;0;0;48;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:53:58 AM;A2302888;20.1044434;46.0489964;1451.32;811;19;2.55;0;0;48;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:54:08 AM;A2302888;20.1044451;46.0489932;1451.33;811;18;2.5;0;0;48;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:54:18 AM;A2302888;20.1044553;46.0489991;1451.33;810;18;2.55;0;0;48;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:54:28 AM;A2302888;20.1044607;46.0490027;1451.33;810;19;2.65;0;0;48;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:54:38 AM;A2302888;20.1044544;46.0489951;1451.34;811;18;2.5;0;0;48;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:54:48 AM;A2302888;20.1044468;46.0489775;1451.34;810;19;2.75;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:54:58 AM;A2302888;20.1044492;46.0489706;1451.34;810;19;2.65;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:55:10 AM;A2302888;20.1044592;46.0489789;1451.34;810;18;2.55;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:55:20 AM;A2302888;20.1044556;46.0489823;1451.35;811;19;2.65;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:55:30 AM;A2302888;20.1044429;46.0489785;1451.35;809;18;2.55;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:55:40 AM;A2302888;20.1044348;46.0489826;1451.35;810;18;2.55;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:55:50 AM;A2302888;20.1044324;46.0489902;1451.36;810;18;2.5;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:56:00 AM;A2302888;20.1044332;46.0489915;1451.36;809;18;2.5;0;0;49;0;0;NA;9.28;1;0;Automatic;NA
Oct 16, 2019 7:56:10 AM;A2302888;20.1044284;46.0489865;1451.36;810;18;2.45;0;0;49;0;0;NA;9.19;1;0;Automatic;NA
Oct 16, 2019 7:56:20 AM;A2302888;20.1044234;46.0489873;1451.36;809;16;2.1;0;0;50;0;0;NA;9.09;1;0;Automatic;NA
Oct 16, 2019 7:56:30 AM;A2302888;20.104431;46.0489973;1451.37;810;18;2.45;0;0;50;0;0;NA;9.09;1;0;Automatic;NA
Oct 16, 2019 7:56:40 AM;A2302888;20.1044375;46.0490001;1451.37;811;17;2.4;0;0;50;0;0;NA;9;1;0;Automatic;NA
Oct 16, 2019 7:56:50 AM;A2302888;20.104437;46.048994;1451.37;809;18;2.5;0;0;50;0;0;NA;9;1;0;Automatic;NA
Oct 16, 2019 7:57:00 AM;A2302888;20.1044331;46.0489883;1451.38;810;18;2.55;0;0;50;0;0;NA;8.88;1;0;Automatic;NA
Oct 16, 2019 7:57:10 AM;A2302888;20.1044288;46.0489896;1451.38;811;18;2.45;0;0;50;0;0;NA;8.88;1;0;Automatic;NA
Oct 16, 2019 7:57:20 AM;A2302888;20.1044264;46.0490032;1451.38;809;18;2.45;0;0;50;0;0;NA;8.88;1;0;Automatic;NA
Oct 16, 2019 7:57:30 AM;A2302888;20.1044166;46.0490142;1451.38;810;17;2.35;0;0;51;0;0;NA;8.88;1;0;Automatic;NA
Oct 16, 2019 7:57:40 AM;A2302888;20.1044234;46.0490161;1451.39;938;33;6.65;0.31;0.31;51;0;0;NA;8.88;0;0;off;NA
Oct 16, 2019 7:57:50 AM;A2302888;20.1045243;46.0490387;1451.39;970;46;10.2;4.28;4.28;51;0;0;NA;9;0;0;off;NA
Oct 16, 2019 7:58:00 AM;A2302888;20.1045327;46.0491329;1451.39;886;27;4.75;2.66;2.66;51;0;0;NA;9;0;0;off;NA
Oct 16, 2019 7:58:10 AM;A2302888;20.1045265;46.049123;1451.39;927;25;4.9;3.53;3.53;52;0;0;NA;9;0;0;off;NA
Oct 16, 2019 7:58:20 AM;A2302888;20.1045118;46.0491038;1451.4;809;24;3.55;0;0;52;0;0;NA;9.19;0;0;off;NA
Oct 16, 2019 7:58:30 AM;A2302888;20.1045104;46.0490926;1451.4;810;18;2.4;0;0;52;0;0;NA;9.19;1;0;Automatic;NA
Oct 16, 2019 7:58:40 AM;A2302888;20.1045095;46.0490913;1451.4;831;16;2.3;0;0;52;0;0;NA;9.28;1;0;Automatic;NA
Oct 16, 2019 7:58:50 AM;A2302888;20.1045059;46.0490875;1451.41;809;17;2.5;0;0;53;0;0;NA;9.28;1;0;Automatic;NA
Oct 16, 2019 7:59:00 AM;A2302888;20.1045029;46.0490949;1451.41;810;18;2.55;0;0;53;0;0;NA;9.28;1;0;Automatic;NA
Oct 16, 2019 7:59:10 AM;A2302888;20.1045023;46.0490995;1451.41;811;18;2.5;0;0;53;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:59:20 AM;A2302888;20.1044995;46.0491004;1451.41;809;18;2.45;0;0;53;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:59:30 AM;A2302888;20.1045038;46.0491024;1451.42;810;18;2.5;0;0;53;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2019 7:59:40 AM;A2302888;20.1045102;46.0490993;1451.42;810;18;2.5;0;0;53;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 7:59:50 AM;A2302888;20.104522;46.0491022;1451.42;810;18;2.55;0;0;53;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:00:00 AM;A2302888;20.1045176;46.0490952;1451.43;811;18;2.5;0;0;53;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:00:10 AM;A2302888;20.1045096;46.0490888;1451.43;810;18;2.55;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:00:20 AM;A2302888;20.1045031;46.0490854;1451.43;809;18;2.45;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:00:30 AM;A2302888;20.1044984;46.0490834;1451.43;811;18;2.4;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:00:40 AM;A2302888;20.1045033;46.0490826;1451.44;810;16;2.05;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:00:50 AM;A2302888;20.1045031;46.049078;1451.44;810;18;2.55;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:01:00 AM;A2302888;20.1045075;46.0490777;1451.44;810;18;2.5;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:01:10 AM;A2302888;20.1045066;46.0490746;1451.44;811;18;2.55;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:01:22 AM;A2302888;20.1045099;46.0490847;1451.45;810;18;2.45;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:01:32 AM;A2302888;20.1045216;46.0491039;1451.45;809;18;2.5;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:01:40 AM;A2302888;20.1045296;46.0491101;1451.45;810;18;2.5;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:01:52 AM;A2302888;20.1045353;46.0491048;1451.46;811;19;2.55;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2019 8:02:02 AM;A2302888;20.1045426;46.0491035;1451.46;809;18;2.45;0;0;54;0;0;NA;9.59;1;0;Automatic;NA
Oct 16, 2019 8:02:12 AM;A2302888;20.1045463;46.0491054;1451.46;810;19;2.6;0;0;55;0;0;NA;9.59;1;0;Automatic;NA
Oct 16, 2019 8:02:22 AM;A2302888;20.1045475;46.0491134;1451.46;811;19;2.6;0;0;55;0;0;NA;9.59;1;0;Automatic;NA
Oct 16, 2019 8:02:32 AM;A2302888;20.1045449;46.0491204;1451.47;810;18;2.5;0;0;55;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2019 8:02:42 AM;A2302888;20.1045367;46.0491282;1451.47;810;18;2.55;0;0;55;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2019 8:02:52 AM;A2302888;20.1045334;46.0491372;1451.47;810;19;2.65;0;0;55;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2019 8:03:02 AM;A2302888;20.1045383;46.0491375;1451.48;810;19;2.7;0;0;55;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2019 8:03:12 AM;A2302888;20.1045507;46.0491393;1451.48;810;19;2.65;0;0;55;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2019 8:03:22 AM;A2302888;20.1045578;46.0491367;1451.48;809;19;2.75;0;0;55;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:03:32 AM;A2302888;20.1045503;46.049137;1451.48;811;19;2.65;0;0;55;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:03:42 AM;A2302888;20.1045468;46.0491288;1451.49;810;19;2.75;0;0;55;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:03:52 AM;A2302888;20.1045401;46.0491261;1451.49;809;19;2.7;0;0;55;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:04:02 AM;A2302888;20.1045344;46.0491222;1451.49;810;18;2.45;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:04:12 AM;A2302888;20.1045311;46.0491171;1451.5;811;19;2.7;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:04:22 AM;A2302888;20.1045368;46.049126;1451.5;809;19;2.65;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:04:32 AM;A2302888;20.1045432;46.049129;1451.5;810;19;2.7;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:04:42 AM;A2302888;20.1045438;46.0491217;1451.5;811;19;2.75;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:04:52 AM;A2302888;20.1045443;46.0491118;1451.51;810;19;2.65;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:05:02 AM;A2302888;20.1045357;46.0490943;1451.51;809;19;2.8;0;0;56;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2019 8:05:12 AM;A2302888;20.1045313;46.0490869;1451.51;809;19;2.7;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:05:22 AM;A2302888;20.1045366;46.0490969;1451.51;810;19;2.75;0;0;56;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2019 8:05:32 AM;A2302888;20.1045434;46.0491085;1451.52;811;20;2.75;0;0;56;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2019 8:05:42 AM;A2302888;20.1045502;46.04912;1451.52;810;20;2.75;0;0;56;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2019 8:05:52 AM;A2302888;20.1045559;46.0491287;1451.52;810;19;2.8;0;0;57;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2019 8:06:02 AM;A2302888;20.1045441;46.0491181;1451.53;810;20;2.85;0;0;57;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2019 8:06:12 AM;A2302888;20.104544;46.0491281;1451.53;810;20;2.8;0;0;57;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2019 8:06:22 AM;A2302888;20.1045404;46.0491275;1451.53;810;20;2.75;0;0;57;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:06:32 AM;A2302888;20.1045352;46.0491183;1451.53;810;19;2.7;0;0;57;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:06:42 AM;A2302888;20.1045204;46.0491159;1451.54;811;19;2.75;0;0;57;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:06:52 AM;A2302888;20.1045133;46.0491154;1451.54;811;19;2.75;0;0;57;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:07:02 AM;A2302888;20.1045174;46.0491129;1451.54;810;20;2.8;0;0;57;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2019 8:07:12 AM;A2302888;20.1045193;46.0491042;1451.55;811;20;2.8;0;0;57;0;0;NA;9.78;1;0;Automatic;NA
