Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Engine speed [rpm];Engine load [%];Fuel consumption [l/h];Ground speed gearbox [km/h];Ground speed radar [km/h];Coolant temperature [°C];Speed front PTO [rpm];Speed rear PTO [rpm];current gear shift [];Ambient temperature [°C];Parking brake status [];Transverse differential lock status [];All-wheel drive status [];Actual status of creeper []
Oct 17, 2010 7:36:57 AM;A2302889;20.1048871;46.0487806;1458.51;809;32;5.4;0;0;19;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:37:07 AM;A2302889;20.1049138;46.0488003;1458.52;810;30;5;0;0;20;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:37:17 AM;A2302889;20.1049201;46.0488074;1458.52;809;30;5.05;0;0;21;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:37:27 AM;A2302889;20.104917;46.0488077;1458.52;809;30;5.05;0;0;21;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:37:37 AM;A2302889;20.1049133;46.0487996;1458.52;809;30;4.85;0;0;22;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:37:47 AM;A2302889;20.1048931;46.048779;1458.53;812;29;4.8;0;0;22;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:37:57 AM;A2302889;20.1048761;46.0487651;1458.53;810;30;4.95;0;0;23;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:38:07 AM;A2302889;20.1048726;46.0487702;1458.53;809;29;4.7;0;0;24;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:38:17 AM;A2302889;20.1048727;46.0487777;1458.54;811;29;4.65;0;0;24;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:38:27 AM;A2302889;20.1048702;46.0487797;1458.54;809;29;4.75;0;0;25;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:38:37 AM;A2302889;20.1048691;46.0487754;1458.54;809;29;4.7;0;0;25;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:38:47 AM;A2302889;20.1048752;46.0487742;1458.54;810;28;4.6;0;0;26;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:38:57 AM;A2302889;20.1048896;46.048775;1458.55;810;28;4.6;0;0;27;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:39:07 AM;A2302889;20.104904;46.0487824;1458.55;809;29;4.9;0;0;27;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:39:17 AM;A2302889;20.1049058;46.0487788;1458.55;810;28;4.55;0;0;28;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:39:27 AM;A2302889;20.1049005;46.0487666;1458.55;811;28;4.5;0;0;28;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:39:37 AM;A2302889;20.104897;46.0487657;1458.56;809;29;4.65;0;0;29;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:39:47 AM;A2302889;20.1049119;46.0487795;1458.56;810;27;4.35;0;0;29;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:39:57 AM;A2302889;20.1049187;46.0487779;1458.56;810;27;4.55;0;0;30;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:40:07 AM;A2302889;20.1049215;46.0487842;1458.57;810;27;4.5;0;0;30;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:40:17 AM;A2302889;20.1049252;46.0487941;1458.57;810;28;4.7;0;0;30;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:40:27 AM;A2302889;20.1049278;46.0487965;1458.57;809;27;4.4;0;0;31;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:40:39 AM;A2302889;20.1049255;46.048801;1458.57;811;27;4.45;0;0;31;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:40:49 AM;A2302889;20.1049227;46.0488033;1458.58;811;28;4.4;0;0;32;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:40:57 AM;A2302889;20.1049287;46.0488058;1458.58;809;27;4.35;0;0;32;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:41:09 AM;A2302889;20.1049299;46.0488033;1458.58;811;27;4.25;0;0;33;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:41:19 AM;A2302889;20.1049281;46.0488099;1458.59;812;28;4.55;0;0;33;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:41:29 AM;A2302889;20.1049238;46.0488009;1458.59;809;28;4.45;0;0;33;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:41:39 AM;A2302889;20.1049261;46.0487899;1458.59;811;27;4.3;0;0;34;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:41:49 AM;A2302889;20.104929;46.0487767;1458.59;811;28;4.25;0;0;34;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:41:59 AM;A2302889;20.1049275;46.0487672;1458.6;795;42;6.7;0;0;34;0;0;NA;12.19;1;0;Automatic;NA
Oct 17, 2010 7:42:09 AM;A2302889;20.1049221;46.0487705;1458.6;809;28;4.35;0;0;35;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:42:19 AM;A2302889;20.1049259;46.048772;1458.6;810;28;4.15;0;0;35;0;0;NA;12.09;1;0;Automatic;NA
Oct 17, 2010 7:42:29 AM;A2302889;20.1049231;46.0487677;1458.6;810;28;4.55;0;0;35;0;0;NA;12;1;0;Automatic;NA
Oct 17, 2010 7:42:39 AM;A2302889;20.1049104;46.0487725;1458.61;810;27;4.1;0;0;36;0;0;NA;12;1;0;Automatic;NA
Oct 17, 2010 7:42:49 AM;A2302889;20.1048987;46.0487826;1458.61;846;33;5.75;0.47;0;36;0;0;NA;11.88;0;0;off;NA
Oct 17, 2010 7:42:59 AM;A2302889;20.1049061;46.0488018;1458.61;868;42;7.55;1.28;1.28;36;0;0;NA;11.88;0;0;off;NA
Oct 17, 2010 7:43:09 AM;A2302889;20.1049207;46.0488293;1458.62;875;37;6.85;1.28;0.94;37;0;0;NA;11.88;0;0;off;NA
Oct 17, 2010 7:43:19 AM;A2302889;20.104909;46.0488621;1458.62;878;30;5.4;1.95;1.95;37;0;0;NA;11.88;0;0;off;NA
Oct 17, 2010 7:43:29 AM;A2302889;20.1048539;46.0488897;1458.62;882;34;6.45;0.95;0.83;38;0;0;NA;11.88;0;0;off;NA
Oct 17, 2010 7:43:39 AM;A2302889;20.1047787;46.0488906;1458.62;918;33;7.8;2.67;2.67;38;0;0;NA;12;0;0;off;NA
Oct 17, 2010 7:43:49 AM;A2302889;20.1047585;46.0489203;1458.63;994;32;6.95;0.8;0.57;39;0;0;NA;12;0;0;off;NA
Oct 17, 2010 7:43:59 AM;A2302889;20.1046982;46.0489967;1458.63;954;32;6.95;3.84;3.84;39;0;0;NA;12;0;0;off;NA
Oct 17, 2010 7:44:09 AM;A2302889;20.1046071;46.0490659;1458.63;939;51;10.1;3.75;3.75;40;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 7:44:19 AM;A2302889;20.1044768;46.0490707;1458.64;834;25;3.6;0.83;0.83;40;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 7:44:29 AM;A2302889;20.1045415;46.049156;1458.64;1066;34;8.6;6.44;6.44;41;0;0;NA;12.19;0;0;off;NA
Oct 17, 2010 7:44:39 AM;A2302889;20.1045221;46.0492136;1458.64;1082;36;8.85;6.09;6.09;42;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 7:44:49 AM;A2302889;20.1045734;46.0490914;1458.64;975;35;7.8;4.7;4.23;42;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 7:44:59 AM;A2302889;20.1046649;46.0489949;1458.65;972;34;7.75;4.67;4.67;43;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 7:45:09 AM;A2302889;20.1047561;46.0489063;1458.65;975;35;7.45;4.62;4.35;44;0;0;NA;12.19;0;0;off;NA
Oct 17, 2010 7:45:19 AM;A2302889;20.1048252;46.0488271;1458.65;952;24;5.4;3.8;3.8;44;0;0;NA;12.19;0;0;off;NA
Oct 17, 2010 7:45:29 AM;A2302889;20.1048207;46.048859;1458.66;1028;45;11.15;5.33;5.33;45;0;0;NA;12.19;0;0;off;NA
Oct 17, 2010 7:45:39 AM;A2302889;20.1048247;46.0488765;1458.66;913;33;6.1;3.11;3.11;45;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 7:45:49 AM;A2302889;20.1048255;46.0488052;1458.66;808;33;5.35;0.36;0.36;46;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 7:45:59 AM;A2302889;20.1048093;46.0487865;1458.66;819;29;4.55;0.72;0.72;46;0;0;NA;12;0;0;off;NA
Oct 17, 2010 7:46:09 AM;A2302889;20.1047918;46.0487684;1458.67;852;28;4.75;0.92;0.91;47;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 7:46:19 AM;A2302889;20.1047659;46.0487505;1458.67;797;44;6.85;0.05;0;47;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 7:46:29 AM;A2302889;20.1047752;46.0487567;1458.67;814;40;6.7;0.01;0;47;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 7:46:39 AM;A2302889;20.1047406;46.0487461;1458.67;829;29;4.65;1.01;1.01;48;0;0;NA;12;0;0;off;NA
Oct 17, 2010 7:46:49 AM;A2302889;20.1048113;46.0487602;1458.68;913;24;4.6;3.17;3.17;48;0;0;NA;12;0;0;off;NA
Oct 17, 2010 7:46:59 AM;A2302889;20.1048303;46.0487669;1458.68;884;37;7.2;1.67;1.59;48;0;0;NA;11.88;0;0;off;NA
Oct 17, 2010 7:47:09 AM;A2302889;20.1047605;46.0487527;1458.68;883;28;5.25;0.67;0.57;48;0;0;NA;12;0;0;off;NA
Oct 17, 2010 7:47:19 AM;A2302889;20.104738;46.0487507;1458.69;821;29;4.55;0.87;0.87;49;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 8:45:18 AM;A2302889;20.1048947;46.0487387;1458.69;870;42;7.8;0.76;0.57;39;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 8:45:28 AM;A2302889;20.1047405;46.0487652;1458.69;888;29;5.55;2.06;2.06;39;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 8:45:38 AM;A2302889;20.1047894;46.048759;1458.69;875;48;8.7;1.08;0.98;39;0;0;NA;12.09;0;0;off;NA
Oct 17, 2010 8:45:48 AM;A2302889;20.104863;46.0488157;1458.7;1096;70;19.25;7.05;6.94;39;0;0;NA;12;0;0;off;NA
Oct 17, 2010 8:45:58 AM;A2302889;20.1047109;46.0489467;1458.7;1095;33;8.15;7.34;7.34;40;0;0;NA;12;0;0;off;NA
Oct 17, 2010 8:46:08 AM;A2302889;20.1047315;46.0489333;1458.7;1080;39;9.75;7.25;7.19;41;0;0;NA;12;0;0;off;NA
Oct 17, 2010 9:55:00 AM;A2302889;20.1048369;46.0488571;1458.7;810;39;6.55;0;0;34;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 9:55:10 AM;A2302889;20.104833;46.0488654;1458.71;812;29;4.65;0;0;34;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 9:55:20 AM;A2302889;20.1048285;46.0488661;1458.71;809;29;4.45;0;0;35;0;0;NA;13.69;1;0;Automatic;NA
Oct 17, 2010 9:55:30 AM;A2302889;20.1048055;46.0488675;1458.71;810;35;5.6;0;0;35;0;0;NA;13.69;1;0;Automatic;NA
Oct 17, 2010 9:55:40 AM;A2302889;20.10479;46.0488623;1458.72;810;35;5.6;0;0;35;0;0;NA;13.59;1;0;Automatic;NA
Oct 17, 2010 9:55:50 AM;A2302889;20.1047928;46.0488577;1458.72;810;36;5.65;0;0;36;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:56:00 AM;A2302889;20.1048015;46.0488559;1458.72;810;34;5.45;0;0;36;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:56:10 AM;A2302889;20.1048128;46.0488553;1458.72;810;34;5.25;0;0;37;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:56:20 AM;A2302889;20.1048272;46.0488569;1458.73;810;34;5.35;0;0;37;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:56:30 AM;A2302889;20.1048247;46.0488619;1458.73;808;34;5.45;0;0;38;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:56:40 AM;A2302889;20.1048261;46.0488656;1458.73;808;34;5.2;0;0;38;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:56:50 AM;A2302889;20.1048258;46.0488712;1458.74;809;33;5.15;0;0;39;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:57:00 AM;A2302889;20.1048345;46.0488792;1458.74;812;32;5.1;0;0;39;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:57:10 AM;A2302889;20.1048339;46.0488853;1458.74;809;32;4.9;0;0;40;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:57:20 AM;A2302889;20.1048205;46.0488864;1458.74;809;32;5.05;0;0;40;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:57:30 AM;A2302889;20.1048077;46.0488923;1458.75;811;33;5.2;0;0;41;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:57:40 AM;A2302889;20.1047955;46.0488868;1458.75;810;32;5.05;0;0;41;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:57:50 AM;A2302889;20.1047897;46.0488839;1458.75;809;31;4.8;0;0;42;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:58:00 AM;A2302889;20.1047889;46.0488853;1458.75;810;32;4.95;0;0;42;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:58:10 AM;A2302889;20.1047989;46.0488829;1458.76;810;32;4.8;0;0;43;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:58:20 AM;A2302889;20.1048065;46.0488822;1458.76;809;32;5.05;0;0;43;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:58:30 AM;A2302889;20.1048056;46.0488755;1458.76;811;33;5.1;0;0;43;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:58:40 AM;A2302889;20.1048174;46.0488663;1458.77;811;31;4.95;0;0;44;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:58:50 AM;A2302889;20.1048185;46.0488599;1458.77;811;30;4.95;0;0;44;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:59:00 AM;A2302889;20.1048159;46.048861;1458.77;810;32;5;0;0;45;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:59:10 AM;A2302889;20.1048136;46.0488595;1458.77;810;31;4.95;0;0;45;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:59:20 AM;A2302889;20.1048008;46.0488569;1458.78;809;30;4.9;0;0;45;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:59:30 AM;A2302889;20.1047953;46.0488605;1458.78;810;31;4.8;0;0;46;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:59:40 AM;A2302889;20.1047959;46.0488594;1458.78;808;30;4.65;0;0;46;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 9:59:50 AM;A2302889;20.1048007;46.0488572;1458.79;813;27;4.5;0;0;47;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 10:00:00 AM;A2302889;20.1047988;46.0488566;1458.79;810;29;4.5;0;0;47;0;0;NA;13.5;1;0;Automatic;NA
Oct 17, 2010 10:00:10 AM;A2302889;20.1047968;46.0488543;1458.79;810;28;4.5;0;0;47;0;0;NA;13.59;1;0;Automatic;NA
Oct 17, 2010 10:00:20 AM;A2302889;20.104798;46.0488543;1458.79;811;28;4.55;0;0;47;0;0;NA;13.59;1;0;Automatic;NA
Oct 17, 2010 10:00:30 AM;A2302889;20.1048084;46.048851;1458.8;809;29;4.4;0;0;48;0;0;NA;13.69;1;0;Automatic;NA
Oct 17, 2010 10:00:40 AM;A2302889;20.1048167;46.04884;1458.8;809;28;4.35;0;0;48;0;0;NA;13.69;1;0;Automatic;NA
Oct 17, 2010 10:00:50 AM;A2302889;20.1048178;46.0488328;1458.8;809;29;4.55;0;0;48;0;0;NA;13.69;1;0;Automatic;NA
Oct 17, 2010 10:01:00 AM;A2302889;20.1048154;46.0488353;1458.81;809;28;4.4;0;0;49;0;0;NA;13.69;1;0;Automatic;NA
Oct 17, 2010 10:01:10 AM;A2302889;20.1048185;46.0488404;1458.81;811;29;4.45;0;0;49;0;0;NA;13.69;1;0;Automatic;NA
Oct 17, 2010 10:01:20 AM;A2302889;20.1048198;46.0488429;1458.81;811;28;4.25;0;0;49;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:01:30 AM;A2302889;20.1048232;46.048843;1458.81;810;28;4.25;0;0;49;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:01:40 AM;A2302889;20.1048188;46.0488412;1458.82;811;28;4.35;0;0;50;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:01:50 AM;A2302889;20.1048197;46.0488402;1458.82;810;27;4.15;0;0;50;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:02:00 AM;A2302889;20.104813;46.0488307;1458.82;809;26;4.2;0;0;50;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:02:10 AM;A2302889;20.1048115;46.0488278;1458.82;810;27;4.05;0;0;50;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:02:20 AM;A2302889;20.1048118;46.0488285;1458.83;809;27;4;0;0;51;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:02:30 AM;A2302889;20.1048029;46.0488282;1458.83;810;25;3.9;0;0;51;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:02:42 AM;A2302889;20.1047975;46.04883;1458.83;810;25;3.75;0;0;51;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:02:52 AM;A2302889;20.1047993;46.048837;1458.84;811;26;3.75;0;0;51;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:03:00 AM;A2302889;20.1048058;46.0488404;1458.84;811;25;3.9;0;0;52;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:03:12 AM;A2302889;20.1048063;46.0488468;1458.84;808;25;3.8;0;0;52;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:03:22 AM;A2302889;20.1048036;46.048858;1458.84;809;26;3.9;0;0;52;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:03:32 AM;A2302889;20.1048045;46.0488668;1458.85;811;26;3.95;0;0;52;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:03:42 AM;A2302889;20.104815;46.0488725;1458.85;809;26;3.85;0;0;52;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:03:52 AM;A2302889;20.1048195;46.0488742;1458.85;810;25;3.75;0;0;53;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:04:02 AM;A2302889;20.1048221;46.0488668;1458.86;810;26;3.75;0;0;53;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:04:12 AM;A2302889;20.1048195;46.0488553;1458.86;810;25;3.75;0;0;53;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:04:22 AM;A2302889;20.1048097;46.0488518;1458.86;809;26;3.75;0;0;53;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:04:32 AM;A2302889;20.1047988;46.0488475;1458.86;809;26;3.95;0;0;54;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:04:42 AM;A2302889;20.1047905;46.0488455;1458.87;811;26;3.9;0;0;54;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:04:52 AM;A2302889;20.1047886;46.0488472;1458.87;810;26;3.95;0;0;54;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:05:02 AM;A2302889;20.1047852;46.0488497;1458.87;808;26;3.9;0;0;54;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:05:12 AM;A2302889;20.1047944;46.0488505;1458.87;811;27;4.05;0;0;54;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:05:22 AM;A2302889;20.1048133;46.0488482;1458.88;811;26;4.05;0;0;55;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:05:32 AM;A2302889;20.1048112;46.048856;1458.88;809;26;4.1;0;0;55;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:05:42 AM;A2302889;20.1048053;46.0488559;1458.88;810;27;4.1;0;0;55;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:05:52 AM;A2302889;20.1048161;46.048855;1458.89;810;27;4.1;0;0;55;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:06:02 AM;A2302889;20.1048219;46.0488584;1458.89;810;27;4.1;0;0;55;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:06:10 AM;A2302889;20.104818;46.0488603;1458.89;810;27;4.15;0;0;56;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:06:20 AM;A2302889;20.1048149;46.0488585;1458.89;810;26;4.1;0;0;56;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:06:30 AM;A2302889;20.1048105;46.0488556;1458.9;810;26;3.9;0;0;56;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:06:42 AM;A2302889;20.1048083;46.0488545;1458.9;811;27;4.15;0;0;56;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:06:52 AM;A2302889;20.1047972;46.0488494;1458.9;809;27;4.05;0;0;56;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:07:02 AM;A2302889;20.1048036;46.0488464;1458.91;809;27;4.1;0;0;56;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:07:12 AM;A2302889;20.1048203;46.048852;1458.91;810;27;4.05;0;0;57;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:07:22 AM;A2302889;20.1048204;46.0488582;1458.91;811;26;4.15;0;0;57;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:07:32 AM;A2302889;20.1048278;46.0488581;1458.91;810;26;3.95;0;0;57;0;0;NA;14;1;0;Automatic;NA
Oct 17, 2010 10:07:42 AM;A2302889;20.1048344;46.0488545;1458.92;809;27;4.05;0;0;57;0;0;NA;14;1;0;Automatic;NA
Oct 17, 2010 10:07:52 AM;A2302889;20.1048415;46.0488548;1458.92;810;27;4.1;0;0;57;0;0;NA;14;1;0;Automatic;NA
Oct 17, 2010 10:08:02 AM;A2302889;20.1048361;46.048859;1458.92;810;27;4.15;0;0;57;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:08:12 AM;A2302889;20.1048296;46.048859;1458.92;809;26;4;0;0;57;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:08:22 AM;A2302889;20.1048263;46.0488604;1458.93;810;27;4.15;0;0;58;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:08:32 AM;A2302889;20.104822;46.0488556;1458.93;810;27;4.1;0;0;58;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:08:42 AM;A2302889;20.1048175;46.048849;1458.93;810;26;3.95;0;0;58;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:08:52 AM;A2302889;20.1048184;46.0488469;1458.94;810;27;4.05;0;0;58;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:09:02 AM;A2302889;20.1048074;46.0488499;1458.94;810;26;4;0;0;58;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:09:12 AM;A2302889;20.1048004;46.0488518;1458.94;809;26;4;0;0;58;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:09:22 AM;A2302889;20.1047847;46.0488534;1458.94;810;26;3.95;0;0;58;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:09:32 AM;A2302889;20.1047895;46.0488505;1458.95;810;27;4.05;0;0;59;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:09:42 AM;A2302889;20.104796;46.0488524;1458.95;811;25;3.85;0;0;59;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:09:52 AM;A2302889;20.1048053;46.0488565;1458.95;810;26;3.95;0;0;59;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:10:02 AM;A2302889;20.1048099;46.0488524;1458.96;809;26;3.85;0;0;59;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:10:12 AM;A2302889;20.1048188;46.0488453;1458.96;812;25;3.75;0;0;59;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:10:22 AM;A2302889;20.1048202;46.048837;1458.96;810;25;3.6;0;0;59;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:10:32 AM;A2302889;20.104821;46.0488339;1458.96;810;23;3.35;0;0;59;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:10:42 AM;A2302889;20.1048195;46.0488385;1458.97;812;23;3.25;0;0;59;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:10:52 AM;A2302889;20.1048146;46.0488395;1458.97;810;23;3.4;0;0;59;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:11:02 AM;A2302889;20.1048273;46.0488392;1458.97;809;24;3.55;0;0;60;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:11:12 AM;A2302889;20.1048259;46.0488445;1458.97;810;23;3.4;0;0;60;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:11:22 AM;A2302889;20.1048266;46.0488601;1458.98;809;24;3.45;0;0;60;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:11:32 AM;A2302889;20.1048348;46.0488642;1458.98;808;23;3.45;0;0;60;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:11:42 AM;A2302889;20.1048407;46.0488648;1458.98;810;23;3.4;0;0;60;0;0;NA;13.78;1;0;Automatic;NA
Oct 17, 2010 10:11:52 AM;A2302889;20.1048379;46.0488587;1458.99;810;24;3.6;0;0;60;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:12:02 AM;A2302889;20.1048303;46.0488567;1458.99;811;24;3.6;0;0;61;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:12:12 AM;A2302889;20.1048375;46.0488642;1458.99;810;24;3.6;0;0;61;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:12:22 AM;A2302889;20.104834;46.0488797;1458.99;808;25;3.6;0;0;61;0;0;NA;13.88;1;0;Automatic;NA
Oct 17, 2010 10:12:34 AM;A2302889;20.1048315;46.0488869;1459;808;24;3.6;0;0;61;0;0;NA;14;1;0;Automatic;NA
Oct 17, 2010 10:12:44 AM;A2302889;20.104834;46.0488788;1459;809;24;3.6;0;0;61;0;0;NA;14;1;0;Automatic;NA
Oct 17, 2010 10:12:54 AM;A2302889;20.1048317;46.0488635;1459;810;25;3.75;0;0;61;0;0;NA;14;1;0;Automatic;NA
