Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Engine speed [rpm];Engine load [%];Fuel consumption [l/h];Ground speed gearbox [km/h];Ground speed radar [km/h];Coolant temperature [°C];Speed front PTO [rpm];Speed rear PTO [rpm];current gear shift [];Ambient temperature [°C];Parking brake status [];Transverse differential lock status [];All-wheel drive status [];Actual status of creeper []
Oct 16, 2010 7:51:58 AM;A2302889;20.1044421;46.0489917;1451.29;809;20;2.85;0;0;46;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:52:08 AM;A2302889;20.1044442;46.0489936;1451.29;811;20;2.85;0;0;46;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:52:18 AM;A2302889;20.1044427;46.0489906;1451.3;811;19;2.65;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:52:28 AM;A2302889;20.1044417;46.0489859;1451.3;810;20;2.75;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:52:38 AM;A2302889;20.104446;46.048984;1451.3;809;20;2.7;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:52:48 AM;A2302889;20.1044546;46.0489883;1451.31;809;20;2.85;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:52:58 AM;A2302889;20.1044621;46.0489948;1451.31;811;19;2.85;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:53:08 AM;A2302889;20.1044572;46.0489950;1451.31;809;20;2.75;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:53:18 AM;A2302889;20.1044478;46.0489904;1451.31;808;19;2.75;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:53:28 AM;A2302889;20.1044449;46.048994;1451.32;812;20;2.85;0;0;47;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:53:38 AM;A2302889;20.1044428;46.0489971;1451.32;810;19;2.65;0;0;48;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:53:48 AM;A2302889;20.1044405;46.0490016;1451.32;810;19;2.6;0;0;48;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:53:58 AM;A2302889;20.1044434;46.0489966;1451.32;811;19;2.55;0;0;48;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:54:08 AM;A2302889;20.1044451;46.0489934;1451.33;811;18;2.5;0;0;48;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:54:18 AM;A2302889;20.1044553;46.0489993;1451.33;810;18;2.55;0;0;48;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:54:28 AM;A2302889;20.1044607;46.0490029;1451.33;810;19;2.65;0;0;48;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:54:38 AM;A2302889;20.1044544;46.0489953;1451.34;811;18;2.5;0;0;48;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:54:48 AM;A2302889;20.1044468;46.0489777;1451.34;810;19;2.75;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:54:58 AM;A2302889;20.1044492;46.0489708;1451.34;810;19;2.65;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:55:10 AM;A2302889;20.1044592;46.0489791;1451.34;810;18;2.55;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:55:20 AM;A2302889;20.1044556;46.0489825;1451.35;811;19;2.65;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:55:30 AM;A2302889;20.1044429;46.0489787;1451.35;809;18;2.55;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:55:40 AM;A2302889;20.1044348;46.0489828;1451.35;810;18;2.55;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:55:50 AM;A2302889;20.1044324;46.0489904;1451.36;810;18;2.5;0;0;49;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:56:00 AM;A2302889;20.1044332;46.0489917;1451.36;809;18;2.5;0;0;49;0;0;NA;9.28;1;0;Automatic;NA
Oct 16, 2010 7:56:10 AM;A2302889;20.1044284;46.0489867;1451.36;810;18;2.45;0;0;49;0;0;NA;9.19;1;0;Automatic;NA
Oct 16, 2010 7:56:20 AM;A2302889;20.1044234;46.0489875;1451.36;809;16;2.1;0;0;50;0;0;NA;9.09;1;0;Automatic;NA
Oct 16, 2010 7:56:30 AM;A2302889;20.104431;46.0489975;1451.37;810;18;2.45;0;0;50;0;0;NA;9.09;1;0;Automatic;NA
Oct 16, 2010 7:56:40 AM;A2302889;20.1044375;46.0490003;1451.37;811;17;2.4;0;0;50;0;0;NA;9;1;0;Automatic;NA
Oct 16, 2010 7:56:50 AM;A2302889;20.104437;46.048996;1451.37;809;18;2.5;0;0;50;0;0;NA;9;1;0;Automatic;NA
Oct 16, 2010 7:57:00 AM;A2302889;20.1044331;46.0489885;1451.38;810;18;2.55;0;0;50;0;0;NA;8.88;1;0;Automatic;NA
Oct 16, 2010 7:57:10 AM;A2302889;20.1044288;46.0489898;1451.38;811;18;2.45;0;0;50;0;0;NA;8.88;1;0;Automatic;NA
Oct 16, 2010 7:57:20 AM;A2302889;20.1044264;46.0490034;1451.38;809;18;2.45;0;0;50;0;0;NA;8.88;1;0;Automatic;NA
Oct 16, 2010 7:57:30 AM;A2302889;20.1044166;46.0490144;1451.38;810;17;2.35;0;0;51;0;0;NA;8.88;1;0;Automatic;NA
Oct 16, 2010 7:57:40 AM;A2302889;20.1044234;46.0490163;1451.39;938;33;6.65;0.31;0.31;51;0;0;NA;8.88;0;0;off;NA
Oct 16, 2010 7:57:50 AM;A2302889;20.1045243;46.0490389;1451.39;970;46;10.2;4.28;4.28;51;0;0;NA;9;0;0;off;NA
Oct 16, 2010 7:58:00 AM;A2302889;20.1045327;46.0491331;1451.39;886;27;4.75;2.66;2.66;51;0;0;NA;9;0;0;off;NA
Oct 16, 2010 7:58:10 AM;A2302889;20.1045265;46.049125;1451.39;927;25;4.9;3.53;3.53;52;0;0;NA;9;0;0;off;NA
Oct 16, 2010 7:58:20 AM;A2302889;20.1045118;46.0491040;1451.4;809;24;3.55;0;0;52;0;0;NA;9.19;0;0;off;NA
Oct 16, 2010 7:58:30 AM;A2302889;20.1045104;46.0490928;1451.4;810;18;2.4;0;0;52;0;0;NA;9.19;1;0;Automatic;NA
Oct 16, 2010 7:58:40 AM;A2302889;20.1045095;46.0490915;1451.4;831;16;2.3;0;0;52;0;0;NA;9.28;1;0;Automatic;NA
Oct 16, 2010 7:58:50 AM;A2302889;20.1045059;46.0490877;1451.41;809;17;2.5;0;0;53;0;0;NA;9.28;1;0;Automatic;NA
Oct 16, 2010 7:59:00 AM;A2302889;20.1045029;46.0490951;1451.41;810;18;2.55;0;0;53;0;0;NA;9.28;1;0;Automatic;NA
Oct 16, 2010 7:59:10 AM;A2302889;20.1045023;46.0490997;1451.41;811;18;2.5;0;0;53;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:59:20 AM;A2302889;20.1044995;46.0491006;1451.41;809;18;2.45;0;0;53;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:59:30 AM;A2302889;20.1045038;46.0491026;1451.42;810;18;2.5;0;0;53;0;0;NA;9.38;1;0;Automatic;NA
Oct 16, 2010 7:59:40 AM;A2302889;20.1045102;46.0490995;1451.42;810;18;2.5;0;0;53;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 7:59:50 AM;A2302889;20.104522;46.0491024;1451.42;810;18;2.55;0;0;53;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:00:00 AM;A2302889;20.1045176;46.0490954;1451.43;811;18;2.5;0;0;53;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:00:10 AM;A2302889;20.1045096;46.0490890;1451.43;810;18;2.55;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:00:20 AM;A2302889;20.1045031;46.0490856;1451.43;809;18;2.45;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:00:30 AM;A2302889;20.1044984;46.0490836;1451.43;811;18;2.4;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:00:40 AM;A2302889;20.1045033;46.0490828;1451.44;810;16;2.05;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:00:50 AM;A2302889;20.1045031;46.049080;1451.44;810;18;2.55;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:01:00 AM;A2302889;20.1045075;46.0490779;1451.44;810;18;2.5;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:01:10 AM;A2302889;20.1045066;46.0490748;1451.44;811;18;2.55;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:01:22 AM;A2302889;20.1045099;46.0490849;1451.45;810;18;2.45;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:01:32 AM;A2302889;20.1045216;46.0491041;1451.45;809;18;2.5;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:01:40 AM;A2302889;20.1045296;46.0491103;1451.45;810;18;2.5;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:01:52 AM;A2302889;20.1045353;46.0491050;1451.46;811;19;2.55;0;0;54;0;0;NA;9.5;1;0;Automatic;NA
Oct 16, 2010 8:02:02 AM;A2302889;20.1045426;46.0491037;1451.46;809;18;2.45;0;0;54;0;0;NA;9.59;1;0;Automatic;NA
Oct 16, 2010 8:02:12 AM;A2302889;20.1045463;46.0491056;1451.46;810;19;2.6;0;0;55;0;0;NA;9.59;1;0;Automatic;NA
Oct 16, 2010 8:02:22 AM;A2302889;20.1045475;46.0491136;1451.46;811;19;2.6;0;0;55;0;0;NA;9.59;1;0;Automatic;NA
Oct 16, 2010 8:02:32 AM;A2302889;20.1045449;46.0491206;1451.47;810;18;2.5;0;0;55;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2010 8:02:42 AM;A2302889;20.1045367;46.0491284;1451.47;810;18;2.55;0;0;55;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2010 8:02:52 AM;A2302889;20.1045334;46.0491374;1451.47;810;19;2.65;0;0;55;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2010 8:03:02 AM;A2302889;20.1045383;46.0491377;1451.48;810;19;2.7;0;0;55;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2010 8:03:12 AM;A2302889;20.1045507;46.0491395;1451.48;810;19;2.65;0;0;55;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2010 8:03:22 AM;A2302889;20.1045578;46.0491369;1451.48;809;19;2.75;0;0;55;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:03:32 AM;A2302889;20.1045503;46.049139;1451.48;811;19;2.65;0;0;55;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:03:42 AM;A2302889;20.1045468;46.0491290;1451.49;810;19;2.75;0;0;55;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:03:52 AM;A2302889;20.1045401;46.0491263;1451.49;809;19;2.7;0;0;55;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:04:02 AM;A2302889;20.1045344;46.0491224;1451.49;810;18;2.45;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:04:12 AM;A2302889;20.1045311;46.0491173;1451.5;811;19;2.7;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:04:22 AM;A2302889;20.1045368;46.049128;1451.5;809;19;2.65;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:04:32 AM;A2302889;20.1045432;46.049131;1451.5;810;19;2.7;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:04:42 AM;A2302889;20.1045438;46.0491219;1451.5;811;19;2.75;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:04:52 AM;A2302889;20.1045443;46.0491120;1451.51;810;19;2.65;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:05:02 AM;A2302889;20.1045357;46.0490945;1451.51;809;19;2.8;0;0;56;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2010 8:05:12 AM;A2302889;20.1045313;46.0490871;1451.51;809;19;2.7;0;0;56;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:05:22 AM;A2302889;20.1045366;46.0490971;1451.51;810;19;2.75;0;0;56;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2010 8:05:32 AM;A2302889;20.1045434;46.0491087;1451.52;811;20;2.75;0;0;56;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2010 8:05:42 AM;A2302889;20.1045502;46.04914;1451.52;810;20;2.75;0;0;56;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2010 8:05:52 AM;A2302889;20.1045559;46.0491289;1451.52;810;19;2.8;0;0;57;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2010 8:06:02 AM;A2302889;20.1045441;46.0491183;1451.53;810;20;2.85;0;0;57;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2010 8:06:12 AM;A2302889;20.104544;46.0491283;1451.53;810;20;2.8;0;0;57;0;0;NA;9.69;1;0;Automatic;NA
Oct 16, 2010 8:06:22 AM;A2302889;20.1045404;46.0491277;1451.53;810;20;2.75;0;0;57;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:06:32 AM;A2302889;20.1045352;46.0491185;1451.53;810;19;2.7;0;0;57;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:06:42 AM;A2302889;20.1045204;46.0491161;1451.54;811;19;2.75;0;0;57;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:06:52 AM;A2302889;20.1045133;46.0491156;1451.54;811;19;2.75;0;0;57;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:07:02 AM;A2302889;20.1045174;46.0491131;1451.54;810;20;2.8;0;0;57;0;0;NA;9.78;1;0;Automatic;NA
Oct 16, 2010 8:07:12 AM;A2302889;20.1045193;46.0491044;1451.55;811;20;2.8;0;0;57;0;0;NA;9.78;1;0;Automatic;NA
